intensity,laser_id,azimuth,distance_m,adjustedtime,timestamp,vertical_angle,Point ID,Block Number
100,9,720,2.042,564091870,564091870,9,569,1
100,10,720,2.006,564091872,564091872,-5,570,1
100,11,721,2.064,564091875,564091875,11,571,1
100,12,722,2.012,564091877,564091877,-3,572,1
100,13,723,2.082,564091879,564091879,13,573,1
100,14,724,1.998,564091882,564091882,-1,574,1
100,15,725,2.086,564091884,564091884,15,575,1
5,0,734,1.944,564091905,564091905,-15,576,1
100,1,735,2.004,564091907,564091907,1,577,1
96,2,736,2.062,564091909,564091909,-13,578,1
100,3,737,2.026,564091911,564091911,3,579,1
85,4,737,2.018,564091914,564091914,-11,580,1
100,5,738,2.024,564091916,564091916,5,581,1
99,6,739,1.94,564091918,564091918,-9,582,1
100,7,740,2.03,564091921,564091921,7,583,1
100,8,741,2.024,564091923,564091923,-7,584,1
100,9,741,2.046,564091925,564091925,9,585,1
100,10,742,2.006,564091928,564091928,-5,586,1
100,11,743,2.042,564091930,564091930,11,587,1
100,12,744,2.004,564091932,564091932,-3,588,1
100,13,745,2.09,564091935,564091935,13,589,1
100,14,746,2,564091937,564091937,-1,590,1
100,15,746,2.09,564091939,564091939,15,591,1
5,0,754,1.956,564091960,564091960,-15,592,1
100,1,755,2.008,564091962,564091962,1,593,1
99,2,756,2.038,564091964,564091964,-13,594,1
100,3,757,2.018,564091967,564091967,3,595,1
100,4,757,2.022,564091969,564091969,-11,596,1
100,5,758,2.016,564091971,564091971,5,597,1
96,6,759,1.944,564091974,564091974,-9,598,1
100,7,760,2.03,564091976,564091976,7,599,1
100,8,761,2.02,564091978,564091978,-7,600,1
100,9,762,2.046,564091981,564091981,9,601,1
100,10,762,2.006,564091983,564091983,-5,602,1
100,11,763,2.048,564091985,564091985,11,603,1
100,12,764,1.996,564091987,564091987,-3,604,1
100,13,765,2.082,564091990,564091990,13,605,1
100,14,766,2.004,564091992,564091992,-1,606,1
100,15,767,2.086,564091994,564091994,15,607,1
5,0,772,1.956,564092015,564092015,-15,608,1
100,1,773,2.002,564092017,564092017,1,609,1
99,2,774,2.034,564092020,564092020,-13,610,1
100,3,775,2.002,564092022,564092022,3,611,1
100,4,775,2.014,564092024,564092024,-11,612,1
100,5,776,2.028,564092027,564092027,5,613,1
96,6,777,1.94,564092029,564092029,-9,614,1
100,7,778,2.018,564092031,564092031,7,615,1
100,8,779,2.008,564092034,564092034,-7,616,1
100,9,779,2.046,564092036,564092036,9,617,1
100,10,780,2.016,564092038,564092038,-5,618,1
100,11,781,2.054,564092040,564092040,11,619,1
100,12,782,1.992,564092043,564092043,-3,620,1
100,13,783,2.062,564092045,564092045,13,621,1
100,14,784,1.994,564092047,564092047,-1,622,1
100,15,784,2.09,564092050,564092050,15,623,1
5,0,792,1.944,564092070,564092070,-15,624,1
100,1,793,2.01,564092073,564092073,1,625,1
100,2,794,2.042,564092075,564092075,-13,626,1
100,3,795,2.002,564092077,564092077,3,627,1
98,4,795,2,564092080,564092080,-11,628,1
100,5,796,2.02,564092082,564092082,5,629,1
96,6,797,1.948,564092084,564092084,-9,630,1
100,7,798,2.026,564092087,564092087,7,631,1
100,8,799,2.008,564092089,564092089,-7,632,1
100,9,800,2.04,564092091,564092091,9,633,1
100,10,800,2.006,564092093,564092093,-5,634,1
100,11,801,2.056,564092096,564092096,11,635,1
100,12,802,1.992,564092098,564092098,-3,636,1
100,13,803,2.062,564092100,564092100,13,637,1
100,14,804,1.984,564092103,564092103,-1,638,1
100,15,805,2.086,564092105,564092105,15,639,1
5,0,812,1.936,564092126,564092126,-15,640,1
100,1,813,2.002,564092128,564092128,1,641,1
100,2,814,2.05,564092130,564092130,-13,642,1
100,3,815,1.998,564092133,564092133,3,643,1
100,4,815,2,564092135,564092135,-11,644,1
100,5,816,2.004,564092137,564092137,5,645,1
100,6,817,1.94,564092140,564092140,-9,646,1
100,7,818,2.03,564092142,564092142,7,647,1
100,8,819,2.012,564092144,564092144,-7,648,1
100,9,819,2.032,564092146,564092146,9,649,1
100,10,820,1.998,564092149,564092149,-5,650,1
100,11,821,2.044,564092151,564092151,11,651,1
100,12,822,1.992,564092153,564092153,-3,652,1
100,13,823,2.07,564092156,564092156,13,653,1
100,14,824,1.98,564092158,564092158,-1,654,1
100,15,824,2.078,564092160,564092160,15,655,1
5,0,832,1.944,564092181,564092181,-15,656,1
100,1,833,1.986,564092183,564092183,1,657,1
100,2,834,2.038,564092186,564092186,-13,658,1
100,3,835,2.006,564092188,564092188,3,659,1
98,4,835,1.996,564092190,564092190,-11,660,1
100,5,836,2,564092193,564092193,5,661,1
100,6,837,1.936,564092195,564092195,-9,662,1
100,7,838,2.022,564092197,564092197,7,663,1
100,8,839,2.012,564092199,564092199,-7,664,1
100,9,840,2.042,564092202,564092202,9,665,1
100,10,840,1.992,564092204,564092204,-5,666,1
100,11,841,2.03,564092206,564092206,11,667,1
100,12,842,1.992,564092209,564092209,-3,668,1
100,13,843,2.078,564092211,564092211,13,669,1
100,14,844,1.99,564092213,564092213,-1,670,1
100,15,845,2.074,564092216,564092216,15,671,1
5,0,852,1.948,564092236,564092236,-15,672,1
100,1,853,1.988,564092239,564092239,1,673,1
99,2,854,2.026,564092241,564092241,-13,674,1
100,3,855,1.998,564092243,564092243,3,675,1
100,4,855,2.002,564092246,564092246,-11,676,1
100,5,856,2.004,564092248,564092248,5,677,1
99,6,857,1.936,564092250,564092250,-9,678,1
100,7,858,2.01,564092252,564092252,7,679,1
100,8,859,2.004,564092255,564092255,-7,680,1
100,9,859,2.05,564092257,564092257,9,681,1
100,10,860,1.994,564092259,564092259,-5,682,1
100,11,861,2.024,564092262,564092262,11,683,1
100,12,862,1.98,564092264,564092264,-3,684,1
100,13,863,2.058,564092266,564092266,13,685,1
100,14,864,1.992,564092269,564092269,-1,686,1
100,15,864,2.074,564092271,564092271,15,687,1
5,0,872,1.948,564092292,564092292,-15,688,1
100,1,873,1.994,564092294,564092294,1,689,1
100,2,874,2.026,564092296,564092296,-13,690,1
100,3,875,1.986,564092299,564092299,3,691,1
100,4,875,1.996,564092301,564092301,-11,692,1
100,5,876,2.012,564092303,564092303,5,693,1
100,6,877,1.924,564092305,564092305,-9,694,1
100,7,878,2.01,564092308,564092308,7,695,1
100,8,879,1.992,564092310,564092310,-7,696,1
100,9,879,2.034,564092312,564092312,9,697,1
100,10,880,2.004,564092315,564092315,-5,698,1
100,11,881,2.032,564092317,564092317,11,699,1
100,12,882,1.98,564092319,564092319,-3,700,1
100,13,883,2.05,564092322,564092322,13,701,1
100,14,884,1.984,564092324,564092324,-1,702,1
100,15,884,2.078,564092326,564092326,15,703,1
5,0,892,1.944,564092347,564092347,-15,704,1
100,1,893,1.992,564092349,564092349,1,705,1
99,2,894,2.026,564092352,564092352,-13,706,1
100,3,895,1.986,564092354,564092354,3,707,1
98,4,895,1.984,564092356,564092356,-11,708,1
100,5,896,2.012,564092358,564092358,5,709,1
100,6,897,1.936,564092361,564092361,-9,710,1
100,7,898,2.01,564092363,564092363,7,711,1
100,8,899,1.996,564092365,564092365,-7,712,1
100,9,900,2.022,564092368,564092368,9,713,1
100,10,900,1.986,564092370,564092370,-5,714,1
100,11,901,2.044,564092372,564092372,11,715,1
100,12,902,1.982,564092375,564092375,-3,716,1
100,13,903,2.038,564092377,564092377,13,717,1
100,14,904,1.968,564092379,564092379,-1,718,1
100,15,904,2.07,564092381,564092381,15,719,1
5,0,912,1.932,564092402,564092402,-15,720,1
100,1,913,1.988,564092405,564092405,1,721,1
96,2,914,2.03,564092407,564092407,-13,722,1
100,3,915,1.994,564092409,564092409,3,723,1
95,4,915,1.984,564092411,564092411,-11,724,1
100,5,916,1.988,564092414,564092414,5,725,1
99,6,917,1.928,564092416,564092416,-9,726,1
100,7,918,2.018,564092418,564092418,7,727,1
100,8,919,1.996,564092421,564092421,-7,728,1
100,9,920,2.012,564092423,564092423,9,729,1
100,10,920,1.978,564092425,564092425,-5,730,1
100,11,921,2.028,564092428,564092428,11,731,1
100,12,922,1.988,564092430,564092430,-3,732,1
100,13,923,2.05,564092432,564092432,13,733,1
100,14,924,1.972,564092434,564092434,-1,734,1
100,15,925,2.066,564092437,564092437,15,735,1
5,0,932,1.932,564092458,564092458,-15,736,1
100,1,933,1.98,564092460,564092460,1,737,1
93,2,934,2.03,564092462,564092462,-13,738,1
100,3,935,1.99,564092464,564092464,3,739,1
91,4,935,1.98,564092467,564092467,-11,740,1
100,5,936,1.988,564092469,564092469,5,741,1
100,6,937,1.92,564092471,564092471,-9,742,1
100,7,938,2.014,564092474,564092474,7,743,1
100,8,939,2,564092476,564092476,-7,744,1
100,9,940,2.022,564092478,564092478,9,745,1
100,10,940,1.978,564092481,564092481,-5,746,1
100,11,941,2.02,564092483,564092483,11,747,1
100,12,942,1.976,564092485,564092485,-3,748,1
100,13,943,2.054,564092487,564092487,13,749,1
100,14,944,1.976,564092490,564092490,-1,750,1
100,15,944,2.062,564092492,564092492,15,751,1
5,0,952,1.94,564092513,564092513,-15,752,1
100,1,953,1.98,564092515,564092515,1,753,1
96,2,954,2.022,564092517,564092517,-13,754,1
100,3,955,1.986,564092520,564092520,3,755,1
94,4,955,1.976,564092522,564092522,-11,756,1
100,5,956,1.996,564092524,564092524,5,757,1
99,6,957,1.924,564092527,564092527,-9,758,1
100,7,958,1.994,564092529,564092529,7,759,1
100,8,959,1.996,564092531,564092531,-7,760,1
100,9,960,2.03,564092534,564092534,9,761,1
100,10,960,1.986,564092536,564092536,-5,762,1
100,11,961,2.016,564092538,564092538,11,763,1
100,12,962,1.972,564092540,564092540,-3,764,1
100,13,963,2.038,564092543,564092543,13,765,1
100,14,964,1.976,564092545,564092545,-1,766,1
100,15,964,2.058,564092547,564092547,15,767,1
5,0,972,1.948,564092568,564092568,-15,768,1
100,1,973,1.98,564092570,564092570,1,769,1
96,2,974,2.014,564092573,564092573,-13,770,1
100,3,974,1.974,564092575,564092575,3,771,1
94,4,975,1.972,564092577,564092577,-11,772,1
100,5,976,1.992,564092580,564092580,5,773,1
99,6,977,1.92,564092582,564092582,-9,774,1
100,7,978,1.998,564092584,564092584,7,775,1
100,8,979,1.984,564092586,564092586,-7,776,1
100,9,979,2.018,564092589,564092589,9,777,1
100,10,980,1.98,564092591,564092591,-5,778,1
100,11,981,2.018,564092593,564092593,11,779,1
100,12,982,1.968,564092596,564092596,-3,780,1
100,13,983,2.034,564092598,564092598,13,781,1
100,14,984,1.968,564092600,564092600,-1,782,1
100,15,984,2.066,564092603,564092603,15,783,1
5,0,992,1.94,564092623,564092623,-15,784,1
100,1,993,1.986,564092626,564092626,1,785,1
99,2,994,2.014,564092628,564092628,-13,786,1
100,3,995,1.974,564092630,564092630,3,787,1
100,4,995,1.958,564092633,564092633,-11,788,1
100,5,996,1.98,564092635,564092635,5,789,1
99,6,997,1.92,564092637,564092637,-9,790,1
100,7,998,2.006,564092639,564092639,7,791,1
100,8,999,1.98,564092642,564092642,-7,792,1
100,9,1000,2.006,564092644,564092644,9,793,1
100,10,1000,1.982,564092646,564092646,-5,794,1
100,11,1001,2.026,564092649,564092649,11,795,1
100,12,1002,1.968,564092651,564092651,-3,796,1
100,13,1003,2.034,564092653,564092653,13,797,1
100,14,1004,1.956,564092656,564092656,-1,798,1
100,15,1005,2.062,564092658,564092658,15,799,1
5,0,1012,1.936,564092679,564092679,-15,800,1
100,1,1013,1.974,564092681,564092681,1,801,1
93,2,1014,2.03,564092683,564092683,-13,802,1
100,3,1014,1.974,564092686,564092686,3,803,1
91,4,1015,1.956,564092688,564092688,-11,804,1
100,5,1016,1.98,564092690,564092690,5,805,1
99,6,1017,1.916,564092692,564092692,-9,806,1
100,7,1018,2.002,564092695,564092695,7,807,1
100,8,1019,1.984,564092697,564092697,-7,808,1
100,9,1020,2,564092699,564092699,9,809,1
100,10,1020,1.962,564092702,564092702,-5,810,1
100,11,1021,2.012,564092704,564092704,11,811,1
100,12,1022,1.97,564092706,564092706,-3,812,1
100,13,1023,2.034,564092709,564092709,13,813,1
100,14,1024,1.954,564092711,564092711,-1,814,1
100,15,1024,2.042,564092713,564092713,15,815,1
5,0,1032,1.928,564092734,564092734,-15,816,1
100,1,1033,1.972,564092736,564092736,1,817,1
93,2,1034,2.022,564092738,564092738,-13,818,1
100,3,1034,1.982,564092741,564092741,3,819,1
88,4,1035,1.952,564092743,564092743,-11,820,1
100,5,1036,1.976,564092745,564092745,5,821,1
99,6,1037,1.912,564092748,564092748,-9,822,1
100,7,1038,1.994,564092750,564092750,7,823,1
100,8,1039,1.984,564092752,564092752,-7,824,1
100,9,1040,2.004,564092755,564092755,9,825,1
100,10,1040,1.97,564092757,564092757,-5,826,1
100,11,1041,2,564092759,564092759,11,827,1
100,12,1042,1.97,564092762,564092762,-3,828,1
100,13,1043,2.042,564092764,564092764,13,829,1
100,14,1044,1.958,564092766,564092766,-1,830,1
100,15,1044,2.042,564092768,564092768,15,831,1
5,0,1052,1.948,564092789,564092789,-15,832,1
100,1,1053,1.972,564092791,564092791,1,833,1
99,2,1054,2.002,564092794,564092794,-13,834,1
100,3,1055,1.974,564092796,564092796,3,835,1
85,4,1055,1.956,564092798,564092798,-11,836,1
100,5,1056,1.984,564092801,564092801,5,837,1
96,6,1057,1.908,564092803,564092803,-9,838,1
100,7,1058,1.986,564092805,564092805,7,839,1
100,8,1059,1.984,564092808,564092808,-7,840,1
100,9,1059,2.014,564092810,564092810,9,841,1
100,10,1060,1.97,564092812,564092812,-5,842,1
100,11,1061,2,564092815,564092815,11,843,1
100,12,1062,1.954,564092817,564092817,-3,844,1
100,13,1063,2.026,564092819,564092819,13,845,1
100,14,1064,1.964,564092821,564092821,-1,846,1
100,15,1065,2.05,564092824,564092824,15,847,1
5,0,1072,1.948,564092844,564092844,-15,848,1
100,1,1073,1.974,564092847,564092847,1,849,1
99,2,1074,2.01,564092849,564092849,-13,850,1
100,3,1074,1.966,564092851,564092851,3,851,1
91,4,1075,1.948,564092854,564092854,-11,852,1
100,5,1076,1.98,564092856,564092856,5,853,1
100,6,1077,1.912,564092858,564092858,-9,854,1
100,7,1078,1.986,564092861,564092861,7,855,1
100,8,1079,1.972,564092863,564092863,-7,856,1
100,9,1080,2.014,564092865,564092865,9,857,1
100,10,1080,1.966,564092868,564092868,-5,858,1
100,11,1081,2.004,564092870,564092870,11,859,1
100,12,1082,1.954,564092872,564092872,-3,860,1
100,13,1083,2.026,564092874,564092874,13,861,1
100,14,1084,1.956,564092877,564092877,-1,862,1
100,15,1085,2.05,564092879,564092879,15,863,1
5,0,1093,1.936,564092900,564092900,-15,864,1
100,1,1094,1.974,564092902,564092902,1,865,1
96,2,1095,2.01,564092904,564092904,-13,866,1
100,3,1095,1.962,564092907,564092907,3,867,1
91,4,1096,1.944,564092909,564092909,-11,868,1
100,5,1097,1.972,564092911,564092911,5,869,1
100,6,1098,1.908,564092914,564092914,-9,870,1
100,7,1099,1.994,564092916,564092916,7,871,1
100,8,1100,1.98,564092918,564092918,-7,872,1
100,9,1100,1.998,564092921,564092921,9,873,1
100,10,1101,1.966,564092923,564092923,-5,874,1
100,11,1102,2.006,564092925,564092925,11,875,1
100,12,1103,1.954,564092927,564092927,-3,876,1
100,13,1104,2.022,564092930,564092930,13,877,1
100,14,1105,1.944,564092932,564092932,-1,878,1
100,15,1106,2.046,564092934,564092934,15,879,1
5,0,1113,1.928,564092955,564092955,-15,880,1
100,1,1114,1.968,564092957,564092957,1,881,1
99,2,1115,2.006,564092960,564092960,-13,882,1
100,3,1115,1.966,564092962,564092962,3,883,1
91,4,1116,1.936,564092964,564092964,-11,884,1
100,5,1117,1.96,564092967,564092967,5,885,1
99,6,1118,1.916,564092969,564092969,-9,886,1
100,7,1119,1.994,564092971,564092971,7,887,1
100,8,1120,1.976,564092974,564092974,-7,888,1
100,9,1120,1.998,564092976,564092976,9,889,1
100,10,1121,1.95,564092978,564092978,-5,890,1
100,11,1122,2.004,564092980,564092980,11,891,1
100,12,1123,1.962,564092983,564092983,-3,892,1
100,13,1124,2.022,564092985,564092985,13,893,1
100,14,1125,1.952,564092987,564092987,-1,894,1
100,15,1126,2.03,564092990,564092990,15,895,1
5,0,1132,1.924,564093010,564093010,-15,896,1
100,1,1133,1.956,564093013,564093013,1,897,1
99,2,1134,2.006,564093015,564093015,-13,898,1
100,3,1134,1.97,564093017,564093017,3,899,1
91,4,1135,1.94,564093020,564093020,-11,900,1
100,5,1136,1.96,564093022,564093022,5,901,1
94,6,1137,1.904,564093024,564093024,-9,902,1
100,7,1138,1.986,564093026,564093026,7,903,1
100,8,1139,1.98,564093029,564093029,-7,904,1
100,9,1139,2,564093031,564093031,9,905,1
100,10,1140,1.96,564093033,564093033,-5,906,1
100,11,1141,1.992,564093036,564093036,11,907,1
100,12,1142,1.954,564093038,564093038,-3,908,1
100,13,1143,2.026,564093040,564093040,13,909,1
100,14,1144,1.944,564093043,564093043,-1,910,1
100,15,1144,2.03,564093045,564093045,15,911,1
5,0,1152,1.932,564093066,564093066,-15,912,1
100,1,1153,1.956,564093068,564093068,1,913,1
100,2,1154,1.99,564093070,564093070,-13,914,1
100,3,1154,1.974,564093073,564093073,3,915,1
94,4,1155,1.94,564093075,564093075,-11,916,1
100,5,1156,1.964,564093077,564093077,5,917,1
96,6,1157,1.896,564093079,564093079,-9,918,1
100,7,1158,1.974,564093082,564093082,7,919,1
100,8,1159,1.968,564093084,564093084,-7,920,1
100,9,1159,2.002,564093086,564093086,9,921,1
100,10,1160,1.958,564093089,564093089,-5,922,1
100,11,1161,1.988,564093091,564093091,11,923,1
100,12,1162,1.946,564093093,564093093,-3,924,1
100,13,1163,2.026,564093096,564093096,13,925,1
100,14,1164,1.948,564093098,564093098,-1,926,1
100,15,1165,2.03,564093100,564093100,15,927,1
5,0,1172,1.944,564093121,564093121,-15,928,1
100,1,1173,1.958,564093123,564093123,1,929,1
100,2,1174,1.998,564093126,564093126,-13,930,1
100,3,1175,1.954,564093128,564093128,3,931,1
91,4,1175,1.932,564093130,564093130,-11,932,1
100,5,1176,1.972,564093132,564093132,5,933,1
94,6,1177,1.9,564093135,564093135,-9,934,1
100,7,1178,1.978,564093137,564093137,7,935,1
100,8,1179,1.956,564093139,564093139,-7,936,1
100,9,1179,1.994,564093142,564093142,9,937,1
100,10,1180,1.958,564093144,564093144,-5,938,1
100,11,1181,1.996,564093146,564093146,11,939,1
100,12,1182,1.946,564093149,564093149,-3,940,1
100,13,1183,2.01,564093151,564093151,13,941,1
100,14,1184,1.94,564093153,564093153,-1,942,1
100,15,1184,2.038,564093156,564093156,15,943,1
5,0,1192,1.924,564093176,564093176,-15,944,1
100,1,1193,1.96,564093179,564093179,1,945,1
99,2,1194,1.998,564093181,564093181,-13,946,1
100,3,1195,1.954,564093183,564093183,3,947,1
98,4,1195,1.92,564093185,564093185,-11,948,1
100,5,1196,1.968,564093188,564093188,5,949,1
96,6,1197,1.904,564093190,564093190,-9,950,1
100,7,1198,1.978,564093192,564093192,7,951,1
100,8,1199,1.96,564093195,564093195,-7,952,1
100,9,1200,1.99,564093197,564093197,9,953,1
100,10,1200,1.952,564093199,564093199,-5,954,1
100,11,1201,1.996,564093202,564093202,11,955,1
100,12,1202,1.95,564093204,564093204,-3,956,1
100,13,1203,2.01,564093206,564093206,13,957,1
100,14,1204,1.942,564093209,564093209,-1,958,1
100,15,1205,2.034,564093211,564093211,15,959,1
5,0,1212,1.924,564093232,564093232,-15,960,1
100,1,1213,1.956,564093234,564093234,1,961,1
99,2,1214,1.998,564093236,564093236,-13,962,1
100,3,1215,1.954,564093238,564093238,3,963,1
98,4,1215,1.924,564093241,564093241,-11,964,1
100,5,1216,1.956,564093243,564093243,5,965,1
94,6,1217,1.904,564093245,564093245,-9,966,1
100,7,1218,1.978,564093248,564093248,7,967,1
100,8,1219,1.96,564093250,564093250,-7,968,1
100,9,1219,1.986,564093252,564093252,9,969,1
100,10,1220,1.946,564093255,564093255,-5,970,1
100,11,1221,1.994,564093257,564093257,11,971,1
100,12,1222,1.95,564093259,564093259,-3,972,1
100,13,1223,2.01,564093262,564093262,13,973,1
100,14,1224,1.94,564093264,564093264,-1,974,1
100,15,1224,2.014,564093266,564093266,15,975,1
5,0,1232,1.928,564093287,564093287,-15,976,1
100,1,1233,1.946,564093289,564093289,1,977,1
100,2,1234,1.994,564093291,564093291,-13,978,1
100,3,1235,1.958,564093294,564093294,3,979,1
98,4,1235,1.924,564093296,564093296,-11,980,1
100,5,1236,1.952,564093298,564093298,5,981,1
100,6,1237,1.888,564093301,564093301,-9,982,1
100,7,1238,1.976,564093303,564093303,7,983,1
100,8,1239,1.964,564093305,564093305,-7,984,1
100,9,1240,1.986,564093308,564093308,9,985,1
100,10,1240,1.946,564093310,564093310,-5,986,1
100,11,1241,1.978,564093312,564093312,11,987,1
100,12,1242,1.942,564093314,564093314,-3,988,1
100,13,1243,2.01,564093317,564093317,13,989,1
100,14,1244,1.936,564093319,564093319,-1,990,1
100,15,1245,2.018,564093321,564093321,15,991,1
5,0,1253,1.928,564093342,564093342,-15,992,1
100,1,1254,1.936,564093344,564093344,1,993,1
100,2,1255,1.986,564093347,564093347,-13,994,1
100,3,1256,1.958,564093349,564093349,3,995,1
98,4,1256,1.928,564093351,564093351,-11,996,1
100,5,1257,1.964,564093354,564093354,5,997,1
96,6,1258,1.892,564093356,564093356,-9,998,1
100,7,1259,1.96,564093358,564093358,7,999,1
100,8,1260,1.956,564093361,564093361,-7,1000,1
100,9,1260,1.998,564093363,564093363,9,1001,1
100,10,1261,1.946,564093365,564093365,-5,1002,1
